dt_data_competencia,nm_adm_desl,cd_uf,nm_uf,cd_divisao,nm_grupo,nm_divisao,saldo_total
2025-02-01,Admitido,42,Santa Catarina,64,Atividades de sociedades de participação,Atividades de serviços financeiros,99.0
2025-02-01,Desligado,42,Santa Catarina,64,Atividades de serviços financeiros não especificadas anteriormente,Atividades de serviços financeiros,-49.0
2025-02-01,Admitido,42,Santa Catarina,64,Atividades de serviços financeiros não especificadas anteriormente,Atividades de serviços financeiros,128.0
2025-02-01,Admitido,42,Santa Catarina,64,Intermediação não monetária - outros instrumentos de captação,Atividades de serviços financeiros,2.0
2025-02-01,Admitido,42,Santa Catarina,64,Intermediação monetária - depósitos à vista,Atividades de serviços financeiros,474.0
2025-02-01,Desligado,42,Santa Catarina,65,Seguros de vida e não vida,"Seguros, resseguros, previdência complementar e planos de saúde",-15.0
2025-02-01,Desligado,42,Santa Catarina,65,Seguros-saúde,"Seguros, resseguros, previdência complementar e planos de saúde",-1.0
2025-02-01,Desligado,42,Santa Catarina,65,Planos de saúde,"Seguros, resseguros, previdência complementar e planos de saúde",-106.0
2025-02-01,Admitido,42,Santa Catarina,65,Planos de saúde,"Seguros, resseguros, previdência complementar e planos de saúde",132.0
2025-02-01,Admitido,42,Santa Catarina,65,Seguros de vida e não vida,"Seguros, resseguros, previdência complementar e planos de saúde",13.0
2025-02-01,Admitido,42,Santa Catarina,65,Previdência complementar,"Seguros, resseguros, previdência complementar e planos de saúde",6.0
2025-02-01,Desligado,42,Santa Catarina,65,Previdência complementar,"Seguros, resseguros, previdência complementar e planos de saúde",-2.0
2025-02-01,Admitido,42,Santa Catarina,66,Atividades de administração de fundos por contrato ou comissão,"Atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde",10.0
2025-02-01,Desligado,42,Santa Catarina,66,"Atividades auxiliares dos seguros, da previdência complementar e dos planos de saúde","Atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde",-112.0
2025-02-01,Desligado,42,Santa Catarina,66,Atividades de administração de fundos por contrato ou comissão,"Atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde",-4.0
2025-02-01,Admitido,42,Santa Catarina,66,Atividades auxiliares dos serviços financeiros,"Atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde",301.0
2025-02-01,Admitido,42,Santa Catarina,66,"Atividades auxiliares dos seguros, da previdência complementar e dos planos de saúde","Atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde",121.0
2025-02-01,Desligado,42,Santa Catarina,66,Atividades auxiliares dos serviços financeiros,"Atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde",-236.0
2025-02-01,Admitido,42,Santa Catarina,68,Atividades imobiliárias por contrato ou comissão,Atividades imobiliárias,540.0
2025-02-01,Desligado,42,Santa Catarina,68,Atividades imobiliárias de imóveis próprios,Atividades imobiliárias,-121.0
2025-02-01,Admitido,42,Santa Catarina,68,Atividades imobiliárias de imóveis próprios,Atividades imobiliárias,117.0
2025-02-01,Desligado,42,Santa Catarina,68,Atividades imobiliárias por contrato ou comissão,Atividades imobiliárias,-451.0
2025-02-01,Admitido,42,Santa Catarina,69,"Atividades de contabilidade, consultoria e auditoria contábil e tributária","Atividades jurídicas, de contabilidade e de auditoria",1247.0
2025-02-01,Desligado,42,Santa Catarina,69,Atividades jurídicas,"Atividades jurídicas, de contabilidade e de auditoria",-469.0
2025-02-01,Desligado,42,Santa Catarina,69,"Atividades de contabilidade, consultoria e auditoria contábil e tributária","Atividades jurídicas, de contabilidade e de auditoria",-1153.0
2025-02-01,Admitido,42,Santa Catarina,69,Atividades jurídicas,"Atividades jurídicas, de contabilidade e de auditoria",588.0
2025-02-01,Admitido,42,Santa Catarina,7,Extração de minerais metálicos não ferrosos,Extração de minerais metálicos,2.0
2025-02-01,Desligado,42,Santa Catarina,7,Extração de minerais metálicos não ferrosos,Extração de minerais metálicos,-2.0
2025-02-01,Desligado,42,Santa Catarina,70,Atividades de consultoria em gestão empresarial,Atividades de sedes de empresas e de consultoria em gestão empresarial,-230.0
2025-02-01,Admitido,42,Santa Catarina,70,Atividades de consultoria em gestão empresarial,Atividades de sedes de empresas e de consultoria em gestão empresarial,325.0
2025-02-01,Desligado,42,Santa Catarina,71,Serviços de arquitetura e engenharia e atividades técnicas relacionadas,Serviços de arquitetura e engenharia; testes e análises técnicas,-1356.0
2025-02-01,Admitido,42,Santa Catarina,71,Testes e análises técnicas,Serviços de arquitetura e engenharia; testes e análises técnicas,114.0
2025-02-01,Admitido,42,Santa Catarina,71,Serviços de arquitetura e engenharia e atividades técnicas relacionadas,Serviços de arquitetura e engenharia; testes e análises técnicas,1269.0
2025-02-01,Desligado,42,Santa Catarina,71,Testes e análises técnicas,Serviços de arquitetura e engenharia; testes e análises técnicas,-78.0
2025-02-01,Desligado,42,Santa Catarina,72,Pesquisa e desenvolvimento experimental em ciências físicas e naturais,Pesquisa e desenvolvimento científico,-35.0
2025-02-01,Desligado,42,Santa Catarina,72,Pesquisa e desenvolvimento experimental em ciências sociais e humanas,Pesquisa e desenvolvimento científico,-5.0
2025-02-01,Admitido,42,Santa Catarina,72,Pesquisa e desenvolvimento experimental em ciências físicas e naturais,Pesquisa e desenvolvimento científico,103.0
2025-02-01,Admitido,42,Santa Catarina,72,Pesquisa e desenvolvimento experimental em ciências sociais e humanas,Pesquisa e desenvolvimento científico,12.0
2025-02-01,Desligado,42,Santa Catarina,73,Publicidade,Publicidade e pesquisa de mercado,-724.0
2025-02-01,Admitido,42,Santa Catarina,73,Publicidade,Publicidade e pesquisa de mercado,837.0
2025-02-01,Desligado,42,Santa Catarina,73,Pesquisas de mercado e de opinião pública,Publicidade e pesquisa de mercado,-1.0
2025-02-01,Admitido,42,Santa Catarina,73,Pesquisas de mercado e de opinião pública,Publicidade e pesquisa de mercado,3.0
2025-02-01,Desligado,42,Santa Catarina,74,"Atividades profissionais, científicas e técnicas não especificadas anteriormente","Outras atividades profissionais, científicas e técnicas",-227.0
2025-02-01,Admitido,42,Santa Catarina,74,Atividades fotográficas e similares,"Outras atividades profissionais, científicas e técnicas",36.0
2025-02-01,Desligado,42,Santa Catarina,74,Atividades fotográficas e similares,"Outras atividades profissionais, científicas e técnicas",-35.0
2025-02-01,Admitido,42,Santa Catarina,74,"Atividades profissionais, científicas e técnicas não especificadas anteriormente","Outras atividades profissionais, científicas e técnicas",283.0
2025-02-01,Admitido,42,Santa Catarina,74,Design e decoração de interiores,"Outras atividades profissionais, científicas e técnicas",18.0
2025-02-01,Desligado,42,Santa Catarina,74,Design e decoração de interiores,"Outras atividades profissionais, científicas e técnicas",-9.0
2025-02-01,Admitido,42,Santa Catarina,75,Atividades veterinárias,Atividades veterinárias,164.0
2025-02-01,Desligado,42,Santa Catarina,75,Atividades veterinárias,Atividades veterinárias,-132.0
2025-02-01,Admitido,42,Santa Catarina,77,Aluguel de objetos pessoais e domésticos,Aluguéis não imobiliários e gestão de ativos intangíveis não financeiros,106.0
2025-02-01,Desligado,42,Santa Catarina,77,Gestão de ativos intangíveis não financeiros,Aluguéis não imobiliários e gestão de ativos intangíveis não financeiros,-58.0
2025-02-01,Desligado,42,Santa Catarina,77,Aluguel de máquinas e equipamentos sem operador,Aluguéis não imobiliários e gestão de ativos intangíveis não financeiros,-277.0
2025-02-01,Admitido,42,Santa Catarina,77,Gestão de ativos intangíveis não financeiros,Aluguéis não imobiliários e gestão de ativos intangíveis não financeiros,51.0
2025-02-01,Desligado,42,Santa Catarina,77,Locação de meios de transporte sem condutor,Aluguéis não imobiliários e gestão de ativos intangíveis não financeiros,-102.0
2025-02-01,Admitido,42,Santa Catarina,77,Locação de meios de transporte sem condutor,Aluguéis não imobiliários e gestão de ativos intangíveis não financeiros,100.0
2025-02-01,Admitido,42,Santa Catarina,77,Aluguel de máquinas e equipamentos sem operador,Aluguéis não imobiliários e gestão de ativos intangíveis não financeiros,444.0
2025-02-01,Desligado,42,Santa Catarina,77,Aluguel de objetos pessoais e domésticos,Aluguéis não imobiliários e gestão de ativos intangíveis não financeiros,-89.0
2025-02-01,Desligado,42,Santa Catarina,78,Seleção e agenciamento de mão de obra,"Seleção, agenciamento e locação de mão de obra",-1107.0
2025-02-01,Desligado,42,Santa Catarina,78,Fornecimento e gestão de recursos humanos para terceiros,"Seleção, agenciamento e locação de mão de obra",-341.0
2025-02-01,Desligado,42,Santa Catarina,78,Locação de mão de obra temporária,"Seleção, agenciamento e locação de mão de obra",-4740.0
2025-02-01,Admitido,42,Santa Catarina,78,Fornecimento e gestão de recursos humanos para terceiros,"Seleção, agenciamento e locação de mão de obra",777.0
2025-02-01,Admitido,42,Santa Catarina,78,Seleção e agenciamento de mão de obra,"Seleção, agenciamento e locação de mão de obra",716.0
2025-02-01,Admitido,42,Santa Catarina,78,Locação de mão de obra temporária,"Seleção, agenciamento e locação de mão de obra",4323.0
2025-02-01,Admitido,42,Santa Catarina,79,Agências de viagens e operadores turísticos,"Agências de viagens, operadores turísticos e serviços de reservas",112.0
2025-02-01,Admitido,42,Santa Catarina,79,Serviços de reservas e outros serviços de turismo não especificados anteriormente,"Agências de viagens, operadores turísticos e serviços de reservas",43.0
2025-02-01,Desligado,42,Santa Catarina,79,Agências de viagens e operadores turísticos,"Agências de viagens, operadores turísticos e serviços de reservas",-106.0
2025-02-01,Desligado,42,Santa Catarina,79,Serviços de reservas e outros serviços de turismo não especificados anteriormente,"Agências de viagens, operadores turísticos e serviços de reservas",-32.0
2025-02-01,Admitido,42,Santa Catarina,8,"Extração de pedra, areia e argila",Extração de minerais não metálicos,173.0
2025-02-01,Desligado,42,Santa Catarina,8,Extração de outros minerais não metálicos,Extração de minerais não metálicos,-50.0
2025-02-01,Desligado,42,Santa Catarina,8,"Extração de pedra, areia e argila",Extração de minerais não metálicos,-155.0
2025-02-01,Admitido,42,Santa Catarina,8,Extração de outros minerais não metálicos,Extração de minerais não metálicos,64.0
2025-02-01,Admitido,42,Santa Catarina,80,"Atividades de vigilância, segurança privada e transporte de valores","Atividades de vigilância, segurança e investigação",1231.0
2025-02-01,Admitido,42,Santa Catarina,80,Atividades de monitoramento de sistemas de segurança,"Atividades de vigilância, segurança e investigação",256.0
2025-02-01,Desligado,42,Santa Catarina,80,"Atividades de vigilância, segurança privada e transporte de valores","Atividades de vigilância, segurança e investigação",-1175.0
2025-02-01,Desligado,42,Santa Catarina,80,Atividades de monitoramento de sistemas de segurança,"Atividades de vigilância, segurança e investigação",-208.0
2025-02-01,Admitido,42,Santa Catarina,81,Serviços combinados para apoio a edifícios,Serviços para edifícios e atividades paisagísticas,1088.0
2025-02-01,Admitido,42,Santa Catarina,81,Atividades paisagísticas,Serviços para edifícios e atividades paisagísticas,121.0
2025-02-01,Desligado,42,Santa Catarina,81,Atividades paisagísticas,Serviços para edifícios e atividades paisagísticas,-91.0
2025-02-01,Desligado,42,Santa Catarina,81,Atividades de limpeza,Serviços para edifícios e atividades paisagísticas,-3998.0
2025-02-01,Admitido,42,Santa Catarina,81,Atividades de limpeza,Serviços para edifícios e atividades paisagísticas,4829.0
2025-02-01,Desligado,42,Santa Catarina,81,Serviços combinados para apoio a edifícios,Serviços para edifícios e atividades paisagísticas,-1145.0
2025-02-01,Desligado,42,Santa Catarina,82,Outras atividades de serviços prestados principalmente às empresas,"Serviços de escritório, de apoio administrativo e outros serviços prestados principalmente às empresas",-2052.0
2025-02-01,Desligado,42,Santa Catarina,82,Serviços de escritório e apoio administrativo,"Serviços de escritório, de apoio administrativo e outros serviços prestados principalmente às empresas",-3363.0
2025-02-01,Admitido,42,Santa Catarina,82,"Atividades de organização de eventos, exceto culturais e esportivos","Serviços de escritório, de apoio administrativo e outros serviços prestados principalmente às empresas",195.0
2025-02-01,Admitido,42,Santa Catarina,82,Atividades de teleatendimento,"Serviços de escritório, de apoio administrativo e outros serviços prestados principalmente às empresas",1773.0
2025-02-01,Admitido,42,Santa Catarina,82,Outras atividades de serviços prestados principalmente às empresas,"Serviços de escritório, de apoio administrativo e outros serviços prestados principalmente às empresas",2401.0
2025-02-01,Desligado,42,Santa Catarina,82,"Atividades de organização de eventos, exceto culturais e esportivos","Serviços de escritório, de apoio administrativo e outros serviços prestados principalmente às empresas",-148.0
2025-02-01,Admitido,42,Santa Catarina,82,Serviços de escritório e apoio administrativo,"Serviços de escritório, de apoio administrativo e outros serviços prestados principalmente às empresas",3836.0
2025-02-01,Desligado,42,Santa Catarina,82,Atividades de teleatendimento,"Serviços de escritório, de apoio administrativo e outros serviços prestados principalmente às empresas",-1808.0
2025-02-01,Desligado,42,Santa Catarina,84,Administração do estado e da política econômica e social,"Administração pública, defesa e seguridade social",-853.0
2025-02-01,Desligado,42,Santa Catarina,84,Serviços coletivos prestados pela administração pública,"Administração pública, defesa e seguridade social",-1.0
2025-02-01,Admitido,42,Santa Catarina,84,Administração do estado e da política econômica e social,"Administração pública, defesa e seguridade social",4581.0
2025-02-01,Admitido,42,Santa Catarina,84,Seguridade social obrigatória,"Administração pública, defesa e seguridade social",4.0
2025-02-01,Desligado,42,Santa Catarina,85,Ensino médio,Educação,-195.0
2025-02-01,Desligado,42,Santa Catarina,85,Educação infantil e ensino fundamental,Educação,-2151.0
2025-02-01,Admitido,42,Santa Catarina,85,Educação infantil e ensino fundamental,Educação,3779.0
2025-02-01,Admitido,42,Santa Catarina,85,Educação profissional de nível técnico e tecnológico,Educação,60.0
2025-02-01,Admitido,42,Santa Catarina,85,Ensino médio,Educação,487.0
2025-02-01,Admitido,42,Santa Catarina,85,Atividades de apoio à educação,Educação,109.0
2025-02-01,Admitido,42,Santa Catarina,85,Outras atividades de ensino,Educação,1320.0
2025-02-01,Admitido,42,Santa Catarina,85,Educação superior,Educação,1362.0
2025-02-01,Desligado,42,Santa Catarina,85,Outras atividades de ensino,Educação,-1047.0
2025-02-01,Desligado,42,Santa Catarina,85,Educação profissional de nível técnico e tecnológico,Educação,-46.0
2025-02-01,Desligado,42,Santa Catarina,85,Atividades de apoio à educação,Educação,-25.0
2025-02-01,Desligado,42,Santa Catarina,85,Educação superior,Educação,-1521.0
2025-02-01,Admitido,42,Santa Catarina,86,Atividades de atendimento hospitalar,Atividades de atenção à saúde humana,1813.0
2025-02-01,Admitido,42,Santa Catarina,86,Atividades de atenção à saúde humana não especificadas anteriormente,Atividades de atenção à saúde humana,91.0
2025-02-01,Desligado,42,Santa Catarina,86,Atividades de atenção ambulatorial executadas por médicos e odontólogos,Atividades de atenção à saúde humana,-1194.0
2025-02-01,Admitido,42,Santa Catarina,86,Atividades de atenção ambulatorial executadas por médicos e odontólogos,Atividades de atenção à saúde humana,1407.0
2025-02-01,Desligado,42,Santa Catarina,86,Atividades de atenção à saúde humana não especificadas anteriormente,Atividades de atenção à saúde humana,-94.0
2025-02-01,Desligado,42,Santa Catarina,86,Serviços móveis de atendimento a urgências e de remoção de pacientes,Atividades de atenção à saúde humana,-37.0
2025-02-01,Desligado,42,Santa Catarina,86,Atividades de atendimento hospitalar,Atividades de atenção à saúde humana,-1616.0
2025-02-01,Admitido,42,Santa Catarina,86,"Atividades de profissionais da área de saúde, exceto médicos e odontólogos",Atividades de atenção à saúde humana,277.0
2025-02-01,Admitido,42,Santa Catarina,86,Atividades de serviços de complementação diagnóstica e terapêutica,Atividades de atenção à saúde humana,601.0
2025-02-01,Desligado,42,Santa Catarina,86,Atividades de serviços de complementação diagnóstica e terapêutica,Atividades de atenção à saúde humana,-521.0
2025-02-01,Admitido,42,Santa Catarina,86,Serviços móveis de atendimento a urgências e de remoção de pacientes,Atividades de atenção à saúde humana,46.0
2025-02-01,Desligado,42,Santa Catarina,86,"Atividades de profissionais da área de saúde, exceto médicos e odontólogos",Atividades de atenção à saúde humana,-229.0
2025-02-01,Admitido,42,Santa Catarina,86,Atividades de apoio à gestão de saúde,Atividades de atenção à saúde humana,494.0
2025-02-01,Desligado,42,Santa Catarina,86,Atividades de apoio à gestão de saúde,Atividades de atenção à saúde humana,-192.0
2025-02-01,Admitido,42,Santa Catarina,87,Atividades de assistência social prestadas em residências coletivas e particulares,"Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares",107.0
2025-02-01,Admitido,42,Santa Catarina,87,"Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes, e de infraestrutura e apoio a pacientes prestadas em residências coletivas e particulares","Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares",455.0
2025-02-01,Desligado,42,Santa Catarina,87,"Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química","Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares",-44.0
2025-02-01,Desligado,42,Santa Catarina,87,"Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes, e de infraestrutura e apoio a pacientes prestadas em residências coletivas e particulares","Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares",-367.0
2025-02-01,Desligado,42,Santa Catarina,87,Atividades de assistência social prestadas em residências coletivas e particulares,"Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares",-75.0
2025-02-01,Admitido,42,Santa Catarina,87,"Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química","Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares",49.0
2025-02-01,Desligado,42,Santa Catarina,88,Serviços de assistência social sem alojamento,Serviços de assistência social sem alojamento,-209.0
2025-02-01,Admitido,42,Santa Catarina,88,Serviços de assistência social sem alojamento,Serviços de assistência social sem alojamento,282.0
2025-02-01,Desligado,42,Santa Catarina,9,"Atividades de apoio à extração de minerais, exceto petróleo e gás natural",Atividades de apoio à extração de minerais,-4.0
2025-02-01,Desligado,42,Santa Catarina,9,Atividades de apoio à extração de petróleo e gás natural,Atividades de apoio à extração de minerais,-3.0
2025-02-01,Admitido,42,Santa Catarina,9,"Atividades de apoio à extração de minerais, exceto petróleo e gás natural",Atividades de apoio à extração de minerais,8.0
2025-02-01,Desligado,42,Santa Catarina,90,"Atividades artísticas, criativas e de espetáculos","Atividades artísticas, criativas e de espetáculos",-42.0
2025-02-01,Admitido,42,Santa Catarina,90,"Atividades artísticas, criativas e de espetáculos","Atividades artísticas, criativas e de espetáculos",48.0
2025-02-01,Admitido,42,Santa Catarina,91,Atividades ligadas ao patrimônio cultural e ambiental,Atividades ligadas ao patrimônio cultural e ambiental,52.0
2025-02-01,Desligado,42,Santa Catarina,91,Atividades ligadas ao patrimônio cultural e ambiental,Atividades ligadas ao patrimônio cultural e ambiental,-53.0
2025-02-01,Desligado,42,Santa Catarina,92,Atividades de exploração de jogos de azar e apostas,Atividades de exploração de jogos de azar e apostas,-1.0
2025-02-01,Admitido,42,Santa Catarina,92,Atividades de exploração de jogos de azar e apostas,Atividades de exploração de jogos de azar e apostas,1.0
2025-02-01,Admitido,42,Santa Catarina,93,Atividades de recreação e lazer,Atividades esportivas e de recreação e lazer,315.0
2025-02-01,Desligado,42,Santa Catarina,93,Atividades de recreação e lazer,Atividades esportivas e de recreação e lazer,-343.0
2025-02-01,Desligado,42,Santa Catarina,93,Atividades esportivas,Atividades esportivas e de recreação e lazer,-638.0
2025-02-01,Admitido,42,Santa Catarina,93,Atividades esportivas,Atividades esportivas e de recreação e lazer,795.0
2025-02-01,Desligado,42,Santa Catarina,94,Atividades de organizações sindicais,Atividades de organizações associativas,-42.0
2025-02-01,Desligado,42,Santa Catarina,94,Atividades de organizações associativas não especificadas anteriormente,Atividades de organizações associativas,-224.0
2025-02-01,Desligado,42,Santa Catarina,94,"Atividades de organizações associativas patronais, empresariais e profissionais",Atividades de organizações associativas,-310.0
2025-02-01,Admitido,42,Santa Catarina,94,Atividades de organizações associativas não especificadas anteriormente,Atividades de organizações associativas,303.0
2025-02-01,Admitido,42,Santa Catarina,94,Atividades de associações de defesa de direitos sociais,Atividades de organizações associativas,1388.0
2025-02-01,Admitido,42,Santa Catarina,94,"Atividades de organizações associativas patronais, empresariais e profissionais",Atividades de organizações associativas,374.0
2025-02-01,Desligado,42,Santa Catarina,94,Atividades de associações de defesa de direitos sociais,Atividades de organizações associativas,-613.0
2025-02-01,Admitido,42,Santa Catarina,94,Atividades de organizações sindicais,Atividades de organizações associativas,43.0
2025-02-01,Admitido,42,Santa Catarina,95,Reparação e manutenção de objetos e equipamentos pessoais e domésticos,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,105.0
2025-02-01,Desligado,42,Santa Catarina,95,Reparação e manutenção de objetos e equipamentos pessoais e domésticos,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,-110.0
2025-02-01,Admitido,42,Santa Catarina,95,Reparação e manutenção de equipamentos de informática e comunicação,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,101.0
2025-02-01,Desligado,42,Santa Catarina,95,Reparação e manutenção de equipamentos de informática e comunicação,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,-100.0
2025-02-01,Desligado,42,Santa Catarina,96,Outras atividades de serviços pessoais,Outras atividades de serviços pessoais,-824.0
2025-02-01,Admitido,42,Santa Catarina,96,Outras atividades de serviços pessoais,Outras atividades de serviços pessoais,933.0
2025-02-01,Admitido,42,Santa Catarina,97,Serviços domésticos,Serviços domésticos,23.0
2025-02-01,Desligado,42,Santa Catarina,97,Serviços domésticos,Serviços domésticos,-12.0
2025-03-01,Desligado,42,Santa Catarina,01,Pecuária,"Agricultura, pecuária e serviços relacionados",2.0
2025-03-01,Admitido,42,Santa Catarina,01,Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita,"Agricultura, pecuária e serviços relacionados",-1.0
2025-03-01,Admitido,42,Santa Catarina,03,Pesca,Pesca e aqüicultura,-1.0
2025-03-01,Admitido,42,Santa Catarina,1,Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita,"Agricultura, pecuária e serviços relacionados",656.0
2025-03-01,Admitido,42,Santa Catarina,1,Pecuária,"Agricultura, pecuária e serviços relacionados",832.0
2025-03-01,Desligado,42,Santa Catarina,1,Produção de lavouras temporárias,"Agricultura, pecuária e serviços relacionados",-490.0
2025-03-01,Desligado,42,Santa Catarina,1,Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita,"Agricultura, pecuária e serviços relacionados",-706.0
2025-03-01,Desligado,42,Santa Catarina,1,Produção de lavouras permanentes,"Agricultura, pecuária e serviços relacionados",-1628.0
2025-03-01,Admitido,42,Santa Catarina,1,Produção de lavouras temporárias,"Agricultura, pecuária e serviços relacionados",231.0
2025-03-01,Admitido,42,Santa Catarina,1,Produção de sementes e mudas certificadas,"Agricultura, pecuária e serviços relacionados",49.0
2025-03-01,Desligado,42,Santa Catarina,1,Produção de sementes e mudas certificadas,"Agricultura, pecuária e serviços relacionados",-92.0
2025-03-01,Desligado,42,Santa Catarina,1,Horticultura e floricultura,"Agricultura, pecuária e serviços relacionados",-91.0
2025-03-01,Admitido,42,Santa Catarina,1,Produção de lavouras permanentes,"Agricultura, pecuária e serviços relacionados",693.0
2025-03-01,Admitido,42,Santa Catarina,1,Horticultura e floricultura,"Agricultura, pecuária e serviços relacionados",48.0
2025-03-01,Desligado,42,Santa Catarina,1,Pecuária,"Agricultura, pecuária e serviços relacionados",-825.0
2025-03-01,Admitido,42,Santa Catarina,10,"Fabricação de conservas de frutas, legumes e outros vegetais",Fabricação de produtos alimentícios,110.0
2025-03-01,Desligado,42,Santa Catarina,10,Fabricação de outros produtos alimentícios,Fabricação de produtos alimentícios,-2221.0
2025-03-01,Admitido,42,Santa Catarina,10,"Moagem, fabricação de produtos amiláceos e de alimentos para animais",Fabricação de produtos alimentícios,553.0
2025-03-01,Desligado,42,Santa Catarina,10,Fabricação de óleos e gorduras vegetais e animais,Fabricação de produtos alimentícios,-32.0
2025-03-01,Desligado,42,Santa Catarina,10,Torrefação e moagem de café,Fabricação de produtos alimentícios,-3.0
2025-03-01,Admitido,42,Santa Catarina,10,Laticínios,Fabricação de produtos alimentícios,503.0
2025-03-01,Desligado,42,Santa Catarina,10,"Fabricação de conservas de frutas, legumes e outros vegetais",Fabricação de produtos alimentícios,-123.0
2025-03-01,Desligado,42,Santa Catarina,10,Abate e fabricação de produtos de carne,Fabricação de produtos alimentícios,-3374.0
2025-03-01,Admitido,42,Santa Catarina,10,Torrefação e moagem de café,Fabricação de produtos alimentícios,1.0
2025-03-01,Admitido,42,Santa Catarina,10,Fabricação de outros produtos alimentícios,Fabricação de produtos alimentícios,2361.0
2025-03-01,Admitido,42,Santa Catarina,10,Preservação do pescado e fabricação de produtos do pescado,Fabricação de produtos alimentícios,376.0
2025-03-01,Desligado,42,Santa Catarina,10,"Moagem, fabricação de produtos amiláceos e de alimentos para animais",Fabricação de produtos alimentícios,-499.0
2025-03-01,Admitido,42,Santa Catarina,10,Fabricação de óleos e gorduras vegetais e animais,Fabricação de produtos alimentícios,54.0
2025-03-01,Desligado,42,Santa Catarina,10,Preservação do pescado e fabricação de produtos do pescado,Fabricação de produtos alimentícios,-364.0
2025-03-01,Admitido,42,Santa Catarina,10,Abate e fabricação de produtos de carne,Fabricação de produtos alimentícios,3844.0
2025-03-01,Desligado,42,Santa Catarina,10,Laticínios,Fabricação de produtos alimentícios,-579.0
2025-03-01,Admitido,42,Santa Catarina,11,Fabricação de bebidas não alcoólicas,Fabricação de bebidas,186.0
2025-03-01,Desligado,42,Santa Catarina,11,Fabricação de bebidas não alcoólicas,Fabricação de bebidas,-167.0
2025-03-01,Admitido,42,Santa Catarina,11,Fabricação de bebidas alcoólicas,Fabricação de bebidas,93.0
2025-03-01,Desligado,42,Santa Catarina,11,Fabricação de bebidas alcoólicas,Fabricação de bebidas,-120.0
2025-03-01,Admitido,42,Santa Catarina,12,Processamento industrial do fumo,Fabricação de produtos do fumo,77.0
2025-03-01,Admitido,42,Santa Catarina,12,Fabricação de produtos do fumo,Fabricação de produtos do fumo,7.0
2025-03-01,Desligado,42,Santa Catarina,12,Processamento industrial do fumo,Fabricação de produtos do fumo,-50.0
2025-03-01,Desligado,42,Santa Catarina,12,Fabricação de produtos do fumo,Fabricação de produtos do fumo,-16.0
2025-03-01,Desligado,42,Santa Catarina,13,Fabricação de tecidos de malha,Fabricação de produtos têxteis,-508.0
2025-03-01,Admitido,42,Santa Catarina,13,"Fabricação de artefatos têxteis, exceto vestuário",Fabricação de produtos têxteis,1088.0
2025-03-01,Admitido,42,Santa Catarina,13,Fabricação de tecidos de malha,Fabricação de produtos têxteis,686.0
2025-03-01,Admitido,42,Santa Catarina,13,Preparação e fiação de fibras têxteis,Fabricação de produtos têxteis,440.0
2025-03-01,Admitido,42,Santa Catarina,13,"Acabamentos em fios, tecidos e artefatos têxteis",Fabricação de produtos têxteis,745.0
2025-03-01,Desligado,42,Santa Catarina,13,"Tecelagem, exceto malha",Fabricação de produtos têxteis,-350.0
2025-03-01,Desligado,42,Santa Catarina,13,Preparação e fiação de fibras têxteis,Fabricação de produtos têxteis,-350.0
2025-03-01,Admitido,42,Santa Catarina,13,"Tecelagem, exceto malha",Fabricação de produtos têxteis,392.0
2025-03-01,Desligado,42,Santa Catarina,13,"Acabamentos em fios, tecidos e artefatos têxteis",Fabricação de produtos têxteis,-705.0
2025-03-01,Desligado,42,Santa Catarina,13,"Fabricação de artefatos têxteis, exceto vestuário",Fabricação de produtos têxteis,-1061.0
2025-03-01,Desligado,42,Santa Catarina,14,Confecção de artigos do vestuário e acessórios,Confecção de artigos do vestuário e acessórios,-6038.0
2025-03-01,Admitido,42,Santa Catarina,14,Fabricação de artigos de malharia e tricotagem,Confecção de artigos do vestuário e acessórios,169.0
