"Código","Unidade Territorial","UF","Referência","Número de famílias beneficiárias do Programa Bolsa Família (até outubro/2021)","Número de famílias beneficiárias do Programa Bolsa Família (a partir de março/2023)","Valor total repassado às famílias beneficiárias do Programa Bolsa Família (até outubro/2021)","Valor total repassado às famílias beneficiárias do Programa Bolsa Família (a partir de março/2023)","Valor médio do benefício do Programa Bolsa Família (até outubro/2021)","Valor médio do benefício do Programa Bolsa Família (a partir de março/2023)"
"421715","SÃO MIGUEL DA BOA VISTA","SC","12/2016","31","","4727","","152,48",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","10/2012","88","","11014","","125,16",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","09/2016","37","","5082","","137,35",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","11/2016","33","","4937","","149,61",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","03/2016","42","","5405,00","","128,69",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","06/2016","39","","4752","","121,85",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","03/2007","98","","6795","","69,34",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","01/2016","50","","6778","","135,56",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","05/2016","40","","4971","","124,28",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","01/2012","86","","10218","","118,81",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","10/2007","110","","8738","","79,44",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","06/2012","88","","10948","","124,41",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","01/2025","","76","","48688","","640,63"
"421715","SÃO MIGUEL DA BOA VISTA","SC","02/2025","","76","","49290,0","","648,55"
"421715","SÃO MIGUEL DA BOA VISTA","SC","03/2013","80","","11044","","138,05",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","03/2025","","74","","46975","","634,80"
"421715","SÃO MIGUEL DA BOA VISTA","SC","12/2013","73","","9782","","134,00",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","01/2014","71","","9224","","129,92",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","04/2025","","72","","46471,0","","645,43"
"421715","SÃO MIGUEL DA BOA VISTA","SC","02/2019","48","","8077,00","","168,27",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","02/2014","71","","9192","","129,46",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","11/2025","","55","","34197,0","","621,76"
"421715","SÃO MIGUEL DA BOA VISTA","SC","08/2020","51","","880","","17,25",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","02/2013","72","","9180","","127,50",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","10/2020","52","","2946","","56,65",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","06/2020","51","","880","","17,25",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","10/2014","69","","9774","","141,65",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","08/2014","74","","10924","","147,62",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","03/2014","71","","9344","","131,61",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","12/2020","52","","3049","","58,63",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","05/2025","","71","","45996,0","","647,83"
"421715","SÃO MIGUEL DA BOA VISTA","SC","04/2013","76","","10166","","133,76",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","04/2014","73","","9136","","125,15",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","06/2025","","71","","45996","","647,83"
"421715","SÃO MIGUEL DA BOA VISTA","SC","07/2013","77","","10226","","132,81",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","10/2013","72","","9600","","133,33",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","01/2013","91","","11452","","125,85",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","01/2020","49","","9102,00","","185,76",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","07/2025","","63","","40594,0","","644,35"
"421715","SÃO MIGUEL DA BOA VISTA","SC","10/2025","","55","","36197","","658,13"
"421715","SÃO MIGUEL DA BOA VISTA","SC","06/2014","74","","10551","","142,58",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","08/2025","","61","","38784","","635,80"
"421715","SÃO MIGUEL DA BOA VISTA","SC","02/2020","49","","9107","","185,86",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","03/2020","50","","9187","","183,74",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","09/2025","","57","","36730","","644,39"
"421715","SÃO MIGUEL DA BOA VISTA","SC","04/2020","50","","880","","17,60",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","11/2019","40","","6918","","172,95",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","11/2013","74","","9826","","132,78",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","01/2019","47","","7953","","169,21",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","12/2014","69","","9810","","142,17",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","06/2019","40","","6182","","154,55",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","08/2013","73","","9824","","134,58",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","11/2020","52","","2870","","55,19",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","05/2020","51","","880","","17,25",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","09/2019","40","","6784","","169,60",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","09/2013","73","","9792","","134,14",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","08/2019","39","","6322","","162,10",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","06/2013","78","","10308","","132,15",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","05/2019","43","","6795","","158,02",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","04/2019","47","","7647,00","","162,70",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","07/2014","73","","10896","","149,26",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","03/2019","48","","7897","","164,52",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","05/2014","73","","9166","","125,56",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","11/2014","69","","9731","","141,03",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","10/2019","39","","6615","","169,62",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","09/2020","52","","2645","","50,87",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","12/2025","","54","","33547","","657,78"
"421715","SÃO MIGUEL DA BOA VISTA","SC","07/2019","38","","5833","","153,50",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","05/2013","79","","10858","","137,44",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","09/2014","71","","9963","","140,32",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","07/2020","51","","880","","17,25",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","12/2019","40","","6828","","170,70",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","10/2006","111","","7442","","67,05",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","01/2011","90","","8457","","93,97",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","09/2010","96","","9053","","94,30",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","07/2004","20","","1530","","76,50",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","08/2010","97","","8928","","92,04",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","12/2007","111","","8890","","80,09",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","01/2009","114","","8872","","77,82",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","10/2009","110","","9755","","88,68",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","01/2005","50","","3474","","69,48",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","02/2010","97","","8827,00","","91,00",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","05/2008","109","","9002,00","","82,59",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","04/2006","122","","8270,00","","67,79",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","10/2004","22","","1568","","71,27",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","04/2004","20","","1530","","76,50",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","03/2011","90","","8525","","94,72",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","09/2009","109","","9529","","87,42",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","07/2006","118","","7880,00","","66,78",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","08/2005","98","","6914","","70,55",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","03/2006","124","","8324","","67,13",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","06/2011","89","","10010","","112,47",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","02/2006","124","","8324","","67,13",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","04/2009","110","","9004","","81,85",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","04/2008","108","","8822","","81,69",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","05/2006","116","","7787,00","","67,13",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","11/2009","109","","9790","","89,82",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","08/2004","20","","1515","","75,75",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","10/2010","91","","9079","","99,77",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","12/2008","109","","8696","","79,78",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","05/2004","20","","1530","","76,50",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","01/2008","111","","8890","","80,09",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","12/2004","50","","3474","","69,48",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","06/2010","97","","8895","","91,70",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","12/2005","126","","8634","","68,52",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","07/2011","89","","10208","","114,70",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","12/2006","109","","7309","","67,06",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","07/2005","89","","6254","","70,27",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","11/2006","112","","7564","","67,54",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","08/2011","87","","10204","","117,29",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","04/2005","55","","3649","","66,35",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","07/2008","101","","8726","","86,40",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","02/2009","112","","8986","","80,23",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","12/2009","102","","9335,00","","91,52",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","10/2011","89","","10830","","121,69",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","05/2011","88","","9710","","110,34",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","12/2010","89","","8550","","96,07",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","11/2005","121","","8314","","68,71",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","02/2004","20","","1530","","76,50",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","08/2009","108","","9286","","85,98",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","05/2010","94","","8603","","91,52",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","09/2011","87","","10684","","122,80",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","07/2010","97","","8928","","92,04",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","08/2006","118","","7880,00","","66,78",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","02/2011","91","","8569","","94,16",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","09/2006","118","","7907,00","","67,01",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","03/2008","102","","8394","","82,29",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","06/2004","20","","1530","","76,50",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","06/2005","83","","5804","","69,93",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","04/2010","94","","8469,00","","90,10",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","06/2008","104","","8216","","79,00",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","06/2009","109","","9574","","87,83",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","10/2008","112","","8920","","79,64",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","01/2004","20","","1530","","76,50",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","06/2006","118","","7870","","66,69",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","11/2004","47","","3364","","71,57",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","11/2011","89","","10830","","121,69",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","03/2009","110","","8892","","80,84",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","11/2010","94","","8759","","93,18",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","11/2008","110","","8706","","79,15",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","02/2005","49","","3409","","69,57",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","01/2010","99","","8849","","89,38",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","08/2008","98","","8354","","85,24",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","09/2005","98","","6914","","70,55",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","05/2005","83","","5804","","69,93",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","03/2005","49","","3409","","69,57",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","09/2008","115","","9198,00","","79,98",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","03/2004","20","","1530","","76,50",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","02/2008","111","","8872","","79,93",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","07/2009","109","","9594","","88,02",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","03/2010","95","","8627","","90,81",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","02/2007","106","","7110","","67,08",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","05/2009","110","","9046","","82,24",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","01/2006","124","","8324","","67,13",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","04/2011","90","","9946","","110,51",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","09/2004","21","","1530","","72,86",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","10/2005","108","","7634","","70,69",""
"421715","SÃO MIGUEL DA BOA VISTA","SC","12/2011","89","","10862,00","","122,04",""
"421720","SÃO MIGUEL DO OESTE","SC","11/2005","853","","52813","","61,91",""
"421720","SÃO MIGUEL DO OESTE","SC","03/2009","947","","67321","","71,09",""
"421720","SÃO MIGUEL DO OESTE","SC","01/2008","928","","64607","","69,62",""
"421720","SÃO MIGUEL DO OESTE","SC","02/2010","1000","","76806,00","","76,81",""
"421720","SÃO MIGUEL DO OESTE","SC","03/2011","886","","73781","","83,27",""
"421720","SÃO MIGUEL DO OESTE","SC","04/2006","959","","52370,00","","54,61",""
"421720","SÃO MIGUEL DO OESTE","SC","05/2011","870","","90210","","103,69",""
"421720","SÃO MIGUEL DO OESTE","SC","05/2004","291","","20840","","71,62",""
"421720","SÃO MIGUEL DO OESTE","SC","12/2008","643","","47423","","73,75",""
"421720","SÃO MIGUEL DO OESTE","SC","03/2004","291","","21140","","72,65",""
"421720","SÃO MIGUEL DO OESTE","SC","12/2010","962","","79049","","82,17",""
"421720","SÃO MIGUEL DO OESTE","SC","08/2004","291","","20750","","71,31",""
"421720","SÃO MIGUEL DO OESTE","SC","04/2008","891","","63855","","71,67",""
"421720","SÃO MIGUEL DO OESTE","SC","08/2010","976","","79308","","81,26",""
"421720","SÃO MIGUEL DO OESTE","SC","11/2006","1013","","56203","","55,48",""
"421720","SÃO MIGUEL DO OESTE","SC","07/2009","819","","67201","","82,05",""
"421720","SÃO MIGUEL DO OESTE","SC","07/2011","861","","90112","","104,66",""
"421720","SÃO MIGUEL DO OESTE","SC","06/2008","866","","59339","","68,52",""
"421720","SÃO MIGUEL DO OESTE","SC","01/2010","951","","77079","","81,05",""
"421720","SÃO MIGUEL DO OESTE","SC","07/2007","979","","57783","","59,02",""
"421720","SÃO MIGUEL DO OESTE","SC","12/2004","511","","33761","","66,07",""
"421720","SÃO MIGUEL DO OESTE","SC","12/2009","956","","79833,00","","83,51",""
"421720","SÃO MIGUEL DO OESTE","SC","01/2005","511","","33556","","65,67",""
"421720","SÃO MIGUEL DO OESTE","SC","09/2007","1004","","69070","","68,79",""
"421720","SÃO MIGUEL DO OESTE","SC","01/2004","291","","21140","","72,65",""
"421720","SÃO MIGUEL DO OESTE","SC","09/2006","981","","54143,00","","55,19",""
"421720","SÃO MIGUEL DO OESTE","SC","07/2008","840","","61643","","73,38",""
"421720","SÃO MIGUEL DO OESTE","SC","11/2011","808","","94174","","116,55",""
"421720","SÃO MIGUEL DO OESTE","SC","02/2005","510","","33476","","65,64",""
"421720","SÃO MIGUEL DO OESTE","SC","10/2009","953","","79865","","83,80",""
"421720","SÃO MIGUEL DO OESTE","SC","06/2011","869","","90522","","104,17",""
"421720","SÃO MIGUEL DO OESTE","SC","01/2011","950","","76913","","80,96",""
"421720","SÃO MIGUEL DO OESTE","SC","11/2008","664","","47923","","72,17",""
"421720","SÃO MIGUEL DO OESTE","SC","11/2004","388","","23702","","61,09",""
"421720","SÃO MIGUEL DO OESTE","SC","02/2009","959","","67853","","70,75",""
"421720","SÃO MIGUEL DO OESTE","SC","07/2006","986","","54179,00","","54,95",""
"421720","SÃO MIGUEL DO OESTE","SC","03/2005","510","","33476","","65,64",""
"421720","SÃO MIGUEL DO OESTE","SC","12/2005","981","","57043","","58,15",""
"421720","SÃO MIGUEL DO OESTE","SC","12/2006","976","","55165","","56,52",""
"421720","SÃO MIGUEL DO OESTE","SC","03/2006","954","","52242","","54,76",""
"421720","SÃO MIGUEL DO OESTE","SC","07/2004","291","","20765","","71,36",""
"421720","SÃO MIGUEL DO OESTE","SC","10/2008","665","","48487","","72,91",""
"421720","SÃO MIGUEL DO OESTE","SC","06/2009","830","","67095","","80,84",""
"421720","SÃO MIGUEL DO OESTE","SC","09/2011","826","","96112","","116,36",""
"421720","SÃO MIGUEL DO OESTE","SC","06/2005","543","","35994","","66,29",""
"421720","SÃO MIGUEL DO OESTE","SC","12/2011","806","","94540,00","","117,30",""
"421720","SÃO MIGUEL DO OESTE","SC","10/2006","981","","54235","","55,29",""
"421720","SÃO MIGUEL DO OESTE","SC","01/2009","859","","59081","","68,78",""
"421720","SÃO MIGUEL DO OESTE","SC","10/2010","970","","85208","","87,84",""
"421720","SÃO MIGUEL DO OESTE","SC","08/2008","816","","58329","","71,48",""
"421720","SÃO MIGUEL DO OESTE","SC","09/2010","980","","81042","","82,70",""
"421720","SÃO MIGUEL DO OESTE","SC","05/2008","894","","64617,00","","72,28",""
"421720","SÃO MIGUEL DO OESTE","SC","01/2006","954","","53171","","55,73",""
"421720","SÃO MIGUEL DO OESTE","SC","10/2004","313","","21520","","68,75",""
"421720","SÃO MIGUEL DO OESTE","SC","09/2009","947","","79535","","83,99",""
"421720","SÃO MIGUEL DO OESTE","SC","05/2010","976","","75880","","77,75",""
"421720","SÃO MIGUEL DO OESTE","SC","08/2006","983","","54111,00","","55,05",""
"421720","SÃO MIGUEL DO OESTE","SC","04/2009","943","","66871","","70,91",""
"421720","SÃO MIGUEL DO OESTE","SC","03/2008","887","","63457","","71,54",""
"421720","SÃO MIGUEL DO OESTE","SC","02/2011","946","","76808","","81,19",""
"421720","SÃO MIGUEL DO OESTE","SC","02/2008","928","","64509","","69,51",""
"421720","SÃO MIGUEL DO OESTE","SC","02/2004","291","","21140","","72,65",""
"421720","SÃO MIGUEL DO OESTE","SC","05/2006","923","","49208,00","","53,31",""
"421720","SÃO MIGUEL DO OESTE","SC","05/2009","830","","63729","","76,78",""
"421720","SÃO MIGUEL DO OESTE","SC","04/2005","512","","33529","","65,49",""
"421720","SÃO MIGUEL DO OESTE","SC","10/2005","854","","52814","","61,84",""
"421720","SÃO MIGUEL DO OESTE","SC","08/2009","801","","65231","","81,44",""
"421720","SÃO MIGUEL DO OESTE","SC","09/2004","303","","21245","","70,12",""
"421720","SÃO MIGUEL DO OESTE","SC","02/2006","955","","52257","","54,72",""
"421720","SÃO MIGUEL DO OESTE","SC","03/2010","997","","76661","","76,89",""
"421720","SÃO MIGUEL DO OESTE","SC","10/2011","806","","92398","","114,64",""
"421720","SÃO MIGUEL DO OESTE","SC","11/2009","957","","79958","","83,55",""
"421720","SÃO MIGUEL DO OESTE","SC","09/2005","791","","47974","","60,65",""
"421720","SÃO MIGUEL DO OESTE","SC","08/2011","817","","89368","","109,39",""
"421720","SÃO MIGUEL DO OESTE","SC","07/2005","733","","45074","","61,49",""
"421720","SÃO MIGUEL DO OESTE","SC","05/2005","543","","35994","","66,29",""
"421720","SÃO MIGUEL DO OESTE","SC","06/2010","989","","78508","","79,38",""
"421720","SÃO MIGUEL DO OESTE","SC","07/2010","969","","78182","","80,68",""
"421720","SÃO MIGUEL DO OESTE","SC","04/2010","995","","76538,00","","76,92",""
"421720","SÃO MIGUEL DO OESTE","SC","11/2010","933","","77607","","83,18",""
"421720","SÃO MIGUEL DO OESTE","SC","04/2011","880","","90914","","103,31",""
"421720","SÃO MIGUEL DO OESTE","SC","09/2008","840","","59897,00","","71,31",""
"421720","SÃO MIGUEL DO OESTE","SC","06/2004","291","","20810","","71,51",""
"421720","SÃO MIGUEL DO OESTE","SC","04/2004","291","","20855","","71,67",""
"421720","SÃO MIGUEL DO OESTE","SC","06/2006","985","","52552","","53,35",""
"421720","SÃO MIGUEL DO OESTE","SC","08/2005","791","","47974","","60,65",""
"421720","SÃO MIGUEL DO OESTE","SC","02/2018","516","","72779","","141,04",""
"421720","SÃO MIGUEL DO OESTE","SC","02/2012","800","","90728","","113,41",""
"421720","SÃO MIGUEL DO OESTE","SC","10/2016","532","","80446","","151,21",""
"421720","SÃO MIGUEL DO OESTE","SC","01/2016","586","","80526","","137,42",""
"421720","SÃO MIGUEL DO OESTE","SC","12/2018","493","","67706","","137,33",""
"421720","SÃO MIGUEL DO OESTE","SC","12/2016","473","","65500","","138,48",""
"421720","SÃO MIGUEL DO OESTE","SC","05/2016","565","","78517","","138,97",""
"421720","SÃO MIGUEL DO OESTE","SC","03/2013","769","","96798","","125,88",""
"421720","SÃO MIGUEL DO OESTE","SC","01/2012","795","","89518","","112,60",""
"421720","SÃO MIGUEL DO OESTE","SC","05/2018","506","","69948","","138,24",""
"421720","SÃO MIGUEL DO OESTE","SC","10/2021","553","","42436","","76,74",""
"421720","SÃO MIGUEL DO OESTE","SC","06/2018","498","","68005","","136,56",""
"421720","SÃO MIGUEL DO OESTE","SC","07/2016","564","","86699,00","","153,72",""
"421720","SÃO MIGUEL DO OESTE","SC","09/2016","536","","81605","","152,25",""
"421720","SÃO MIGUEL DO OESTE","SC","09/2021","553","","41909","","75,78",""
"421720","SÃO MIGUEL DO OESTE","SC","09/2012","773","","97948","","126,71",""
"421720","SÃO MIGUEL DO OESTE","SC","08/2021","553","","40764","","73,71",""
"421720","SÃO MIGUEL DO OESTE","SC","04/2007","1046","","59962","","57,33",""
"421720","SÃO MIGUEL DO OESTE","SC","07/2021","557","","39916","","71,66",""
"421720","SÃO MIGUEL DO OESTE","SC","01/2007","978","","57146","","58,43",""
"421720","SÃO MIGUEL DO OESTE","SC","06/2021","557","","39142","","70,27",""
"421720","SÃO MIGUEL DO OESTE","SC","03/2016","573","","78979,00","","137,83",""
"421720","SÃO MIGUEL DO OESTE","SC","12/2007","932","","65037","","69,78",""
"421720","SÃO MIGUEL DO OESTE","SC","12/2012","777","","99012","","127,43",""
"421720","SÃO MIGUEL DO OESTE","SC","05/2021","557","","38422","","68,98",""
"421720","SÃO MIGUEL DO OESTE","SC","07/2018","485","","68856","","141,97",""
"421720","SÃO MIGUEL DO OESTE","SC","04/2021","557","","37656","","67,61",""
"421720","SÃO MIGUEL DO OESTE","SC","03/2021","549","","73471","","133,83",""
"421720","SÃO MIGUEL DO OESTE","SC","02/2021","532","","70693","","132,88",""
"421720","SÃO MIGUEL DO OESTE","SC","01/2021","484","","72730","","150,27",""
"421720","SÃO MIGUEL DO OESTE","SC","08/2018","510","","73153","","143,44",""
"421720","SÃO MIGUEL DO OESTE","SC","09/2018","493","","69547","","141,07",""
"421720","SÃO MIGUEL DO OESTE","SC","11/2016","498","","76007","","152,62",""
"421720","SÃO MIGUEL DO OESTE","SC","03/2007","1041","","59617","","57,27",""
"421720","SÃO MIGUEL DO OESTE","SC","06/2016","546","","75449","","138,18",""
"421720","SÃO MIGUEL DO OESTE","SC","03/2012","805","","91200","","113,29",""
"421720","SÃO MIGUEL DO OESTE","SC","10/2018","506","","70351","","139,03",""
"421720","SÃO MIGUEL DO OESTE","SC","11/2018","510","","71068","","139,35",""
"421720","SÃO MIGUEL DO OESTE","SC","08/2012","804","","98566","","122,59",""
"421720","SÃO MIGUEL DO OESTE","SC","09/2013","733","","96334","","131,42",""
"421720","SÃO MIGUEL DO OESTE","SC","08/2016","558","","85035","","152,39",""
"421720","SÃO MIGUEL DO OESTE","SC","11/2007","912","","63475","","69,60",""
"421720","SÃO MIGUEL DO OESTE","SC","05/2012","770","","90302","","117,28",""
"421720","SÃO MIGUEL DO OESTE","SC","10/2007","941","","65496","","69,60",""
"421720","SÃO MIGUEL DO OESTE","SC","08/2007","996","","69354","","69,63",""
"421720","SÃO MIGUEL DO OESTE","SC","04/2012","807","","95496","","118,33",""
"421720","SÃO MIGUEL DO OESTE","SC","07/2012","737","","90368","","122,62",""
"421720","SÃO MIGUEL DO OESTE","SC","11/2012","768","","96810","","126,05",""
"421720","SÃO MIGUEL DO OESTE","SC","04/2018","511","","70373","","137,72",""
"421720","SÃO MIGUEL DO OESTE","SC","03/2018","520","","72120","","138,69",""
"421720","SÃO MIGUEL DO OESTE","SC","06/2007","1005","","58678","","58,39",""
"421720","SÃO MIGUEL DO OESTE","SC","04/2016","575","","79844","","138,86",""
"421720","SÃO MIGUEL DO OESTE","SC","06/2012","747","","92266","","123,52",""
"421720","SÃO MIGUEL DO OESTE","SC","01/2018","507","","71519","","141,06",""
"421720","SÃO MIGUEL DO OESTE","SC","05/2007","1051","","60134","","57,22",""
"421720","SÃO MIGUEL DO OESTE","SC","02/2016","579","","79470,00","","137,25",""
"421720","SÃO MIGUEL DO OESTE","SC","10/2012","773","","97670","","126,35",""
"421720","SÃO MIGUEL DO OESTE","SC","02/2007","1033","","59267","","57,37",""
"421720","SÃO MIGUEL DO OESTE","SC","03/2023","","713","","500566","","702,06"
"421720","SÃO MIGUEL DO OESTE","SC","02/2017","460","","62745","","136,40",""
"421720","SÃO MIGUEL DO OESTE","SC","03/2017","457","","61363","","134,27",""
"421720","SÃO MIGUEL DO OESTE","SC","08/2023","","771","","521362,00","","676,22"
"421720","SÃO MIGUEL DO OESTE","SC","12/2023","","856","","592225,0","","691,85"
"421720","SÃO MIGUEL DO OESTE","SC","07/2023","","757","","499358,00","","659,65"
"421720","SÃO MIGUEL DO OESTE","SC","06/2023","","738","","525775","","712,43"
"421720","SÃO MIGUEL DO OESTE","SC","05/2023","","747","","525482","","703,46"
"421720","SÃO MIGUEL DO OESTE","SC","04/2023","","733","","514312","","701,65"
"421720","SÃO MIGUEL DO OESTE","SC","01/2017","457","","61069","","133,63",""
"421720","SÃO MIGUEL DO OESTE","SC","05/2026","","816","","534048","","658,51"
"421720","SÃO MIGUEL DO OESTE","SC","08/2017","463","","63042","","136,16",""
