base,tabela,coluna,cd_conta,nm_conta,identificador_conta,conta
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.1.50.4.0,Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Assistência Farmacêutica,siconfi-cor_RO2.4.1.1.50.4.0,2.4.1.1.50.4.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Assistência Farmacêutica
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.1.50.5.0,Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Gestão do SUS,siconfi-cor_RO2.4.1.1.50.5.0,2.4.1.1.50.5.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Gestão do SUS
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.1.50.9.0,Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Outros Programas,siconfi-cor_RO2.4.1.1.50.9.0,2.4.1.1.50.9.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Outros Programas
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.1.51.0.0,Transferências de Recursos do Sistema Único de Saúde - SUS - Fundo a Fundo - Bloco de Estruturação da Rede de Serviços Públicos de Saúde,siconfi-cor_RO2.4.1.1.51.0.0,2.4.1.1.51.0.0 - Transferências de Recursos do Sistema Único de Saúde - SUS - Fundo a Fundo - Bloco de Estruturação da Rede de Serviços Públicos de Saúde
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.1.51.1.0,Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Atenção Primária,siconfi-cor_RO2.4.1.1.51.1.0,2.4.1.1.51.1.0 - Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Atenção Primária
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.1.51.2.0,Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Atenção Especializada,siconfi-cor_RO2.4.1.1.51.2.0,2.4.1.1.51.2.0 - Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Atenção Especializada
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.1.51.3.0,Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Assistência Farmacêutica,siconfi-cor_RO2.4.1.1.51.3.0,2.4.1.1.51.3.0 - Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Assistência Farmacêutica
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.1.51.4.0,Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Vigilância em Saúde,siconfi-cor_RO2.4.1.1.51.4.0,2.4.1.1.51.4.0 - Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Vigilância em Saúde
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.1.51.5.0,Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Gestão do SUS,siconfi-cor_RO2.4.1.1.51.5.0,2.4.1.1.51.5.0 - Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Gestão do SUS
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.1.51.9.0,Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Outros Programas,siconfi-cor_RO2.4.1.1.51.9.0,2.4.1.1.51.9.0 - Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Outros Programas
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.1.99.0.0,Outras Transferências de Recursos do Sistema Único de Saúde - SUS,siconfi-cor_RO2.4.1.1.99.0.0,2.4.1.1.99.0.0 - Outras Transferências de Recursos do Sistema Único de Saúde - SUS
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.2.00.0.0,Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação - FNDE,siconfi-cor_RO2.4.1.2.00.0.0,2.4.1.2.00.0.0 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação - FNDE
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.2.50.0.0,Transferências de Recursos Destinados a Programas de Educação,siconfi-cor_RO2.4.1.2.50.0.0,2.4.1.2.50.0.0 - Transferências de Recursos Destinados a Programas de Educação
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.2.50.1.0,Transferências para o Programa de Apoio ao Transporte Escolar para Educação Básica - CAMINHO DA ESCOLA,siconfi-cor_RO2.4.1.2.50.1.0,2.4.1.2.50.1.0 - Transferências para o Programa de Apoio ao Transporte Escolar para Educação Básica - CAMINHO DA ESCOLA
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.2.50.2.0,Transferências para o Programa Nacional de Reestruturação e Aquisição de Equipamentos para a Rede Escolar Pública de Educação Infantil - Proinfância,siconfi-cor_RO2.4.1.2.50.2.0,2.4.1.2.50.2.0 - Transferências para o Programa Nacional de Reestruturação e Aquisição de Equipamentos para a Rede Escolar Pública de Educação Infantil - Proinfância
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.2.50.9.0,Outras transferências destinadas a Programas de Educação,siconfi-cor_RO2.4.1.2.50.9.0,2.4.1.2.50.9.0 - Outras transferências destinadas a Programas de Educação
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.3.00.0.0,Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS,siconfi-cor_RO2.4.1.3.00.0.0,2.4.1.3.00.0.0 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.3.50.0.0,Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS,siconfi-cor_RO2.4.1.3.50.0.0,2.4.1.3.50.0.0 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.4.00.0.0,Transferências de Convênios da União e de suas Entidades,siconfi-cor_RO2.4.1.4.00.0.0,2.4.1.4.00.0.0 - Transferências de Convênios da União e de suas Entidades
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.4.50.0.0,Transferências de Convênios da União para o Sistema Único de Saúde - SUS,siconfi-cor_RO2.4.1.4.50.0.0,2.4.1.4.50.0.0 - Transferências de Convênios da União para o Sistema Único de Saúde - SUS
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.4.51.0.0,Transferências de Convênios da União destinadas a Programas de Educação,siconfi-cor_RO2.4.1.4.51.0.0,2.4.1.4.51.0.0 - Transferências de Convênios da União destinadas a Programas de Educação
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.4.52.0.0,Transferências de Convênios da União destinadas a Programas de Saneamento Básico,siconfi-cor_RO2.4.1.4.52.0.0,2.4.1.4.52.0.0 - Transferências de Convênios da União destinadas a Programas de Saneamento Básico
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.4.53.0.0,Transferências de Convênios da União destinadas a Programas de Meio Ambiente,siconfi-cor_RO2.4.1.4.53.0.0,2.4.1.4.53.0.0 - Transferências de Convênios da União destinadas a Programas de Meio Ambiente
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.4.54.0.0,Transferências de Convênios da União destinadas a Programas de Infraestrutura em Transporte,siconfi-cor_RO2.4.1.4.54.0.0,2.4.1.4.54.0.0 - Transferências de Convênios da União destinadas a Programas de Infraestrutura em Transporte
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.4.99.0.0,Outras Transferências de Convênios da União e de Suas Entidades,siconfi-cor_RO2.4.1.4.99.0.0,2.4.1.4.99.0.0 - Outras Transferências de Convênios da União e de Suas Entidades
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.9.00.0.0,Outras Transferências de Recursos da União e de suas Entidades,siconfi-cor_RO2.4.1.9.00.0.0,2.4.1.9.00.0.0 - Outras Transferências de Recursos da União e de suas Entidades
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.9.50.0.0,Transferências da União a Consórcios Públicos,siconfi-cor_RO2.4.1.9.50.0.0,2.4.1.9.50.0.0 - Transferências da União a Consórcios Públicos
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.9.51.0.0,Transferência Especial da União,siconfi-cor_RO2.4.1.9.51.0.0,2.4.1.9.51.0.0 - Transferência Especial da União
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.9.53.0.0,Transferências de Recursos do Fundo Penitenciário Nacional - FUNPEN,siconfi-cor_RO2.4.1.9.53.0.0,2.4.1.9.53.0.0 - Transferências de Recursos do Fundo Penitenciário Nacional - FUNPEN
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.9.54.0.0,Transferências de Recursos do Fundo Nacional de Segurança Pública - FNSP,siconfi-cor_RO2.4.1.9.54.0.0,2.4.1.9.54.0.0 - Transferências de Recursos do Fundo Nacional de Segurança Pública - FNSP
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.9.59.0.0,Transferência de Recursos do Fundo de Amparo ao Trabalhador - FAT,siconfi-cor_RO2.4.1.9.59.0.0,2.4.1.9.59.0.0 - Transferência de Recursos do Fundo de Amparo ao Trabalhador - FAT
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.1.9.99.0.0,Outras Transferências De Recursos da União e de suas Entidades,siconfi-cor_RO2.4.1.9.99.0.0,2.4.1.9.99.0.0 - Outras Transferências De Recursos da União e de suas Entidades
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.2.0.00.0.0,Transferências dos Estados e do Distrito Federal e de suas Entidades,siconfi-cor_RO2.4.2.0.00.0.0,2.4.2.0.00.0.0 - Transferências dos Estados e do Distrito Federal e de suas Entidades
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.2.1.00.0.0,Transferências de Recursos do Sistema Único de Saúde - SUS dos Estados e DF,siconfi-cor_RO2.4.2.1.00.0.0,2.4.2.1.00.0.0 - Transferências de Recursos do Sistema Único de Saúde - SUS dos Estados e DF
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.2.1.50.0.0,Transferências de Recursos do Sistema Único de Saúde - SUS,siconfi-cor_RO2.4.2.1.50.0.0,2.4.2.1.50.0.0 - Transferências de Recursos do Sistema Único de Saúde - SUS
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.2.2.00.0.0,Transferências de Convênios dos Estados e DF e de Suas Entidades,siconfi-cor_RO2.4.2.2.00.0.0,2.4.2.2.00.0.0 - Transferências de Convênios dos Estados e DF e de Suas Entidades
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.2.2.01.0.0,Transferências de Convênios dos Estados e DF e de Suas Entidades para Órgãos e Entidades da União,siconfi-cor_RO2.4.2.2.01.0.0,2.4.2.2.01.0.0 - Transferências de Convênios dos Estados e DF e de Suas Entidades para Órgãos e Entidades da União
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.2.2.50.0.0,Transferências de Convênios dos Estados para o Sistema Único de Saúde - SUS,siconfi-cor_RO2.4.2.2.50.0.0,2.4.2.2.50.0.0 - Transferências de Convênios dos Estados para o Sistema Único de Saúde - SUS
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.2.2.51.0.0,Transferências de Convênios dos Estados destinadas a Programas de Educação,siconfi-cor_RO2.4.2.2.51.0.0,2.4.2.2.51.0.0 - Transferências de Convênios dos Estados destinadas a Programas de Educação
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.2.2.52.0.0,Transferências de Convênios dos Estados destinadas a Programas de Saneamento Básico,siconfi-cor_RO2.4.2.2.52.0.0,2.4.2.2.52.0.0 - Transferências de Convênios dos Estados destinadas a Programas de Saneamento Básico
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.2.2.53.0.0,Transferências de Convênios dos Estados destinadas a Programas de Meio Ambiente,siconfi-cor_RO2.4.2.2.53.0.0,2.4.2.2.53.0.0 - Transferências de Convênios dos Estados destinadas a Programas de Meio Ambiente
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.2.2.54.0.0,Transferências de Convênios dos Estados destinadas a Programas de Infraestrutura em Transporte,siconfi-cor_RO2.4.2.2.54.0.0,2.4.2.2.54.0.0 - Transferências de Convênios dos Estados destinadas a Programas de Infraestrutura em Transporte
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.2.2.99.0.0,Outras Transferências de Convênios dos Estados e DF e de Suas Entidades,siconfi-cor_RO2.4.2.2.99.0.0,2.4.2.2.99.0.0 - Outras Transferências de Convênios dos Estados e DF e de Suas Entidades
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.2.9.00.0.0,Outras Transferências de Recursos dos Estados,siconfi-cor_RO2.4.2.9.00.0.0,2.4.2.9.00.0.0 - Outras Transferências de Recursos dos Estados
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.2.9.50.0.0,Transferências dos Estados e Distrito Federal a Consórcios Públicos,siconfi-cor_RO2.4.2.9.50.0.0,2.4.2.9.50.0.0 - Transferências dos Estados e Distrito Federal a Consórcios Públicos
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.2.9.51.0.0,Transferências de Recursos Destinados a Programas de Educação,siconfi-cor_RO2.4.2.9.51.0.0,2.4.2.9.51.0.0 - Transferências de Recursos Destinados a Programas de Educação
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.2.9.99.0.0,Outras Transferências de Recursos dos Estados,siconfi-cor_RO2.4.2.9.99.0.0,2.4.2.9.99.0.0 - Outras Transferências de Recursos dos Estados
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.3.0.00.0.0,Transferências dos Municípios e de suas Entidades,siconfi-cor_RO2.4.3.0.00.0.0,2.4.3.0.00.0.0 - Transferências dos Municípios e de suas Entidades
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.3.1.00.0.0,Transferências de Recursos do Sistema Único de Saúde - SUS dos Municípios,siconfi-cor_RO2.4.3.1.00.0.0,2.4.3.1.00.0.0 - Transferências de Recursos do Sistema Único de Saúde - SUS dos Municípios
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.3.1.50.0.0,Transferências de Recursos do Sistema Único de Saúde - SUS dos Municípios,siconfi-cor_RO2.4.3.1.50.0.0,2.4.3.1.50.0.0 - Transferências de Recursos do Sistema Único de Saúde - SUS dos Municípios
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.3.2.00.0.0,Transferências de Convênios dos Municípios e de Suas Entidades,siconfi-cor_RO2.4.3.2.00.0.0,2.4.3.2.00.0.0 - Transferências de Convênios dos Municípios e de Suas Entidades
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.3.2.50.0.0,Transferências de Convênios dos Municípios destinados a Programas de Saúde,siconfi-cor_RO2.4.3.2.50.0.0,2.4.3.2.50.0.0 - Transferências de Convênios dos Municípios destinados a Programas de Saúde
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.3.2.51.0.0,Transferências de Convênios dos Municípios destinadas a Programas de Educação,siconfi-cor_RO2.4.3.2.51.0.0,2.4.3.2.51.0.0 - Transferências de Convênios dos Municípios destinadas a Programas de Educação
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.3.2.52.0.0,Transferências de Convênios dos Municípios destinadas a Programas de Saneamento,siconfi-cor_RO2.4.3.2.52.0.0,2.4.3.2.52.0.0 - Transferências de Convênios dos Municípios destinadas a Programas de Saneamento
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.3.2.99.0.0,Outras Transferências de Convênios dos Municípios e de Suas Entidades,siconfi-cor_RO2.4.3.2.99.0.0,2.4.3.2.99.0.0 - Outras Transferências de Convênios dos Municípios e de Suas Entidades
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.3.9.00.0.0,Outras Transferências dos Municípios,siconfi-cor_RO2.4.3.9.00.0.0,2.4.3.9.00.0.0 - Outras Transferências dos Municípios
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.4.0.00.0.0,Transferências de Instituições Privadas,siconfi-cor_RO2.4.4.0.00.0.0,2.4.4.0.00.0.0 - Transferências de Instituições Privadas
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.4.1.00.0.0,Transferências de Instituições Privadas,siconfi-cor_RO2.4.4.1.00.0.0,2.4.4.1.00.0.0 - Transferências de Instituições Privadas
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.4.1.01.0.0,Transferências de Instituições Privadas para Órgãos e Entidades da União,siconfi-cor_RO2.4.4.1.01.0.0,2.4.4.1.01.0.0 - Transferências de Instituições Privadas para Órgãos e Entidades da União
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.4.1.50.0.0,Transferências de Convênios de Instituições Privadas Destinados a Programas de Saúde,siconfi-cor_RO2.4.4.1.50.0.0,2.4.4.1.50.0.0 - Transferências de Convênios de Instituições Privadas Destinados a Programas de Saúde
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.4.1.51.0.0,Transferências de Convênios de Instituições Privadas Destinados a Programas de Educação,siconfi-cor_RO2.4.4.1.51.0.0,2.4.4.1.51.0.0 - Transferências de Convênios de Instituições Privadas Destinados a Programas de Educação
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.4.1.99.0.0,Outras Transferências de Instituições Privadas,siconfi-cor_RO2.4.4.1.99.0.0,2.4.4.1.99.0.0 - Outras Transferências de Instituições Privadas
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.5.0.00.0.0,Transferências de Outras Instituições Públicas,siconfi-cor_RO2.4.5.0.00.0.0,2.4.5.0.00.0.0 - Transferências de Outras Instituições Públicas
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.5.1.00.0.0,Transferências de Outras Instituições Públicas,siconfi-cor_RO2.4.5.1.00.0.0,2.4.5.1.00.0.0 - Transferências de Outras Instituições Públicas
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.9.0.00.0.0,Demais Transferências de Capital,siconfi-cor_RO2.4.9.0.00.0.0,2.4.9.0.00.0.0 - Demais Transferências de Capital
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.9.1.00.0.0,Transferências de Pessoas Físicas,siconfi-cor_RO2.4.9.1.00.0.0,2.4.9.1.00.0.0 - Transferências de Pessoas Físicas
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.9.1.99.0.0,Outras Transferências de Pessoas Físicas,siconfi-cor_RO2.4.9.1.99.0.0,2.4.9.1.99.0.0 - Outras Transferências de Pessoas Físicas
receitas_2025,Receitas Orçamentárias (Anexo I-C),Receitas Brutas Realizadas,2.4.9.2.00.0.0,Transferências Provenientes de Depósitos Não Identificados,siconfi-cor_RO2.4.9.2.00.0.0,2.4.9.2.00.0.0 - Transferências Provenientes de Depósitos Não Identificados
