exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,_periodo,_anexo
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,DespesasIntraOrcamentarias,DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX),3319531.81,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),DespesasIntraOrcamentarias,DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX),12907894.72,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),DespesasIntraOrcamentarias,DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX),5960942.81,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),DespesasIntraOrcamentarias,DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX),12199165.92,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),DespesasCorrentesIntra,DESPESAS CORRENTES,19295837.53,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),DespesasCorrentesIntra,DESPESAS CORRENTES,18868837.53,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS NO BIMESTRE,DespesasCorrentesIntra,DESPESAS CORRENTES,3924959.34,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),DespesasCorrentesIntra,DESPESAS CORRENTES,13525595.62,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),DespesasCorrentesIntra,DESPESAS CORRENTES,5343241.91,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,DespesasCorrentesIntra,DESPESAS CORRENTES,3319531.81,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),DespesasCorrentesIntra,DESPESAS CORRENTES,12907894.72,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),DespesasCorrentesIntra,DESPESAS CORRENTES,5960942.81,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),DespesasCorrentesIntra,DESPESAS CORRENTES,12199165.92,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),PessoalEEncargosSociaisIntra,PESSOAL E ENCARGOS SOCIAIS,13657587.53,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),PessoalEEncargosSociaisIntra,PESSOAL E ENCARGOS SOCIAIS,13230587.53,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS NO BIMESTRE,PessoalEEncargosSociaisIntra,PESSOAL E ENCARGOS SOCIAIS,2240022.27,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),PessoalEEncargosSociaisIntra,PESSOAL E ENCARGOS SOCIAIS,7887345.62,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),PessoalEEncargosSociaisIntra,PESSOAL E ENCARGOS SOCIAIS,5343241.91,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,PessoalEEncargosSociaisIntra,PESSOAL E ENCARGOS SOCIAIS,2240761.72,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),PessoalEEncargosSociaisIntra,PESSOAL E ENCARGOS SOCIAIS,7875811.7,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),PessoalEEncargosSociaisIntra,PESSOAL E ENCARGOS SOCIAIS,5354775.83,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),PessoalEEncargosSociaisIntra,PESSOAL E ENCARGOS SOCIAIS,7167082.9,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),OutrasDespesasCorrentesIntra,OUTRAS DESPESAS CORRENTES,5638250.0,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),OutrasDespesasCorrentesIntra,OUTRAS DESPESAS CORRENTES,5638250.0,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS NO BIMESTRE,OutrasDespesasCorrentesIntra,OUTRAS DESPESAS CORRENTES,1684937.07,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),OutrasDespesasCorrentesIntra,OUTRAS DESPESAS CORRENTES,5638250.0,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,OutrasDespesasCorrentesIntra,OUTRAS DESPESAS CORRENTES,1078770.09,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),OutrasDespesasCorrentesIntra,OUTRAS DESPESAS CORRENTES,5032083.02,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),OutrasDespesasCorrentesIntra,OUTRAS DESPESAS CORRENTES,606166.98,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),OutrasDespesasCorrentesIntra,OUTRAS DESPESAS CORRENTES,5032083.02,5,RREO-Anexo 01
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),330056995.8,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Legislativa,6394228.51,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Ação Legislativa,6394228.51,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Administração,18390971.8,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,FU04 - Administração Geral,12936821.6,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Administração Financeira,3669671.25,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Tecnologia da Informação,810337.5,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,FU04 - Demais Subfunções,974141.45,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Segurança Pública,2906551.41,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Policiamento,1947815.78,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Defesa Civil,958735.63,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Assistência Social,9870627.26,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Assistência ao Idoso,1242335.4,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Assistência à Pessoa com Deficiência,145860.76,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Assistência à Criança e ao Adolescente,7579875.11,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Assistência Comunitária,902555.99,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Previdência Social,16090191.52,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Previdência do Regime Estatutário,16090191.52,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Saúde,42251394.78,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Atenção Básica,38601023.19,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Vigilância Epidemiológica,210000.0,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Alimentação e Nutrição,3440371.59,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Educação,98389505.18,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Ensino Fundamental,65103463.47,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Ensino Profissional,148837.5,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Ensino Superior,1433250.0,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Educação Infantil,30707459.58,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Educação de Jovens e Adultos,621644.63,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Educação Especial,374850.0,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Cultura,3563883.36,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Difusão Cultural,3563883.36,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Urbanismo,49757169.57,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Infra-Estrutura Urbana,34728333.75,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Serviços Urbanos,14860980.19,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Transportes Coletivos Urbanos,167855.63,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Habitação,1941762.89,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Habitação Urbana,1941762.89,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Saneamento,38537959.95,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Saneamento Básico Urbano,38537959.95,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Gestão Ambiental,63206.33,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Preservação e Conservação Ambiental,63206.33,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Agricultura,2702882.04,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Abastecimento,233377.21,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Extensão Rural,2469504.83,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Indústria,1025655.75,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Promoção Industrial,1025655.75,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Comércio e Serviços,1237082.5,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Turismo,1237082.5,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Transporte,19143696.16,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Transporte Rodoviário,19143696.16,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Desporto e Lazer,3281905.04,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Desporto Comunitário,3281905.04,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Encargos Especiais,11296093.58,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Serviço da Dívida Interna,9906587.06,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,FU28 - Demais Subfunções,1389506.52,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,Reserva de Contingência,3212228.17,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,DESPESAS (INTRA-ORÇAMENTÁRIAS) (II),19295837.53,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO INICIAL,RREO2TotalDespesas,TOTAL (III) = (I + II),349352833.33,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),443115964.05,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Legislativa,6394228.51,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Ação Legislativa,6394228.51,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Administração,26167861.61,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,FU04 - Administração Geral,14710100.21,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Administração Financeira,5591071.25,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Tecnologia da Informação,4680337.5,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,FU04 - Demais Subfunções,1186352.65,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Segurança Pública,3306551.41,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Policiamento,2347815.78,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Defesa Civil,958735.63,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Assistência Social,11436646.98,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Assistência ao Idoso,1928035.4,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Assistência à Pessoa com Deficiência,145860.76,5,RREO-Anexo 02
2025,RREO,5,B,Prefeitura Municipal de Tijucas - SC,4218004,SC,49474,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DOTAÇÃO ATUALIZADA (a),RREO2TotalDespesas,Assistência à Criança e ao Adolescente,8350529.97,5,RREO-Anexo 02
